,QuantileTransf_Nitrogen,QuantileTransf_Phosphorus,QuantileTransf_Potassium,QuantileTransf_Temperature,QuantileTransf_Humidity,QuantileTransf_pH_Value,QuantileTransf_Rainfall
53,0.384374765774373,0.38437476577437274,0.38978343113916375,-0.8209950176115088,0.14472031172001223,-1.2307132850827278,1.853030566038342
54,0.9416998217386928,0.026348991391809306,0.15746946013461435,0.14567171748146882,0.3462615517787279,-1.5148922248329784,2.728162392672491
55,0.500651207993653,-0.38978343113916375,0.2587919156837877,-0.5141259685567635,0.4168037676375637,-0.3026355919929897,2.6386562754558804
56,0.4864803604206456,0.07912030015842841,0.22262956564382042,0.015644219314021653,0.30444432023823204,0.9221514036228968,1.7228813139472616
57,0.839121020439341,-0.47240654071462673,0.48365796677876627,-0.2906085794778065,0.19762852284610571,-0.706182072519368,2.326385932031536
58,0.45842567858476513,-0.1359106806464805,0.287442172763095,-1.0553694729174359,0.16768770832472532,1.0682590624700001,1.3587215068496756
59,1.0465757410306638,0.11820414480337647,0.11062728256906962,-0.8506802612866601,-0.028326375775339686,0.12266341718867288,2.5100848596535537
60,0.4668032636545882,-0.3163303832842014,0.22262956564382042,-1.0404404312038933,0.17505209401104083,1.4758877089021123,2.0684822120930875
61,0.6363865203698571,0.27308902265274115,0.48365796677876627,0.04201111228532092,0.31306178860788614,-0.8111732808403168,2.0732771419495317
62,0.8883093448377877,0.27308902265274115,0.22262956564382042,-1.01102079565433,0.34263713215840175,0.6917117949262422,2.551065263314862
63,0.4459191404420153,-0.47240654071462673,0.3534865321372101,-0.8328016542123928,0.026881590247695236,0.7119509295494274,1.5766683281131786
64,0.5120605851503511,-0.10936510116177123,0.3534865321372101,-1.0984934097628367,0.2802048844169767,-1.043922561761945,2.2634076692478953
65,1.0465757410306638,-0.27830168756579526,0.15746946013461435,-0.286237942435516,0.2261529358033997,0.42975376111534963,1.2048333038763706
66,1.0465757410306638,0.07912030015842841,0.18547963396527692,-0.9287511306353983,-0.014492642778481864,-1.3530948817579336,1.5213249404321476
67,0.7071400016217955,0.3268997056244447,0.11062728256906962,0.05141893379350205,0.16493409231221334,0.713548280695794,2.053430639526433
68,0.43210422284237443,-0.1359106806464805,0.32161055351265844,-0.4696088716359991,-0.02122305894319958,-1.8844200239704396,2.2513728864798823
69,0.839121020439341,0.16891199278645552,0.18547963396527692,-0.520548424070177,0.013458675616928574,-0.0981172563428547,2.348504096454227
70,0.3468171012040459,0.026348991391809306,0.32161055351265844,-0.15891248103117606,0.3553944964265313,0.6248575643776542,1.5977610083233966
71,0.40744159301214816,-0.16763953501309753,0.22262956564382042,-0.6831627008758583,0.1713768708787948,1.1335216083040751,2.2200100307361756
72,0.5510759931392373,-0.25490199055947255,0.18547963396527692,-0.19795626243810988,0.2364736725567945,0.234508618332126,3.074744206762249
73,0.5394308637341482,-0.2316410556979774,0.3534865321372101,-0.903437770108074,0.26007775335237593,1.1099909214141341,1.367077844120632
74,0.500651207993653,0.07912030015842841,0.15746946013461435,0.16771827771523404,0.4033646888171678,0.8193297660096611,2.1828186233737097
75,0.9856104168672697,-0.47240654071462673,0.48365796677876627,-0.7775289529012442,0.14239463847587921,0.7028142754848136,2.512397718534477
76,0.40744159301214816,-0.10936510116177123,0.42660141122947615,0.25577032428594487,0.136451874070705,1.8188136941095767,2.5755684041674067
77,0.4752137400618246,-0.5163562651199474,0.22262956564382042,-0.18960258380629635,0.15232888758580954,-1.8949425984439399,1.2557511810555397
78,0.5278584320484618,-0.47240654071462673,0.18547963396527692,0.28363540181286967,0.10436263859446014,-0.42747256436182335,1.427621897040384
79,0.584983876018925,-0.27830168756579526,0.22262956564382042,-0.694288071529598,0.338455096366402,1.4048160166171415,1.5632712592367821
80,0.4224827724521058,0.22134370153416588,0.38978343113916375,0.11274193091788988,-0.008963652903884319,-1.1153712375509948,1.2086637501155613
81,0.4668032636545882,-0.16763953501309753,0.11062728256906962,-0.0435512074312106,0.2526151436622892,-1.0111288123042033,1.4446506944027597
82,0.3468171012040459,0.05397264705241303,0.38978343113916375,0.18635329182376226,0.06128608826952283,-0.12479052487148741,1.7888816822496723
83,0.40744159301214816,-0.2316410556979774,0.2587919156837877,0.10445151890654472,0.43129422243520094,-0.6426332795709363,1.2701675800906773
84,0.40744159301214816,0.27308902265274115,0.2587919156837877,-0.0851603183876899,0.007909284108114579,-1.635329845780483,1.7636057708056208
85,0.39520352327432046,0.38437476577437274,0.22262956564382042,-0.8021227122082142,0.3045102159407367,-0.08431325233954214,1.8906554432770555
86,0.6089726877092596,-0.2316410556979774,0.22262956564382042,-0.555807595766323,0.10024726054918423,-1.8150266917176745,2.0231141426652592
87,0.6627237321480087,-0.030114199911264863,0.42660141122947615,-0.033033582020133505,0.09672446655571704,-0.7250459631386413,1.2059014448901157
88,0.584983876018925,0.05397264705241303,0.3534865321372101,-0.4553578087386051,0.0566074245704403,-1.7809336735472434,1.9294400930327853
89,0.839121020439341,-0.030114199911264863,0.287442172763095,-0.9854766002852585,0.3697279720930985,0.06454409874187465,1.8651273460610518
90,0.8883093448377877,0.05397264705241303,0.22262956564382042,0.29408972069435085,0.14554543999101563,0.869650803488972,2.8639500483984
91,0.8074289049225601,-0.20209834734161103,0.22262956564382042,-0.41652265864738397,0.3527291406300394,1.3393101639405134,2.0007617506971216
92,0.584983876018925,-0.16763953501309753,0.11062728256906962,0.2163697231272664,-0.0438150838376238,-0.38876023856368735,1.7535357976323995
93,0.5394308637341482,-0.3163303832842014,0.22262956564382042,0.19995266681553517,0.34859326530901696,1.4317745682233802,2.0949191786471433
94,0.32822341801540306,-0.0025091400448744995,0.15746946013461435,-0.6903857552632002,0.23398496485176817,-0.5929255395227945,2.1696443793712037
95,0.7496700441538358,-0.1359106806464805,0.3534865321372101,-0.6930428508084037,0.30151693046680345,0.25449024504836704,1.4198802335857141
96,0.8883093448377877,-0.10936510116177123,0.18547963396527692,-0.8737565003606654,0.16924943609271867,0.11923334170268324,3.0969965890771918
97,0.32822341801540306,0.11820414480337647,0.48365796677876627,-0.8896562318324555,0.28674315001507644,-0.7244962600855717,2.764988488709403
98,0.5394308637341482,-0.5163562651199474,0.42660141122947615,0.2201268890070423,0.41249148907766076,0.8759673718485891,1.219532298607716
99,0.384374765774373,-0.43072729929545744,0.287442172763095,-0.536695397922106,0.32450424613319306,-1.7043010892179473,1.2860051391055842
100,0.45842567858476513,0.07912030015842841,-1.3129814789733738,-0.7059218147365525,-0.48593379351866645,-1.0222673342654456,-0.16776047832028712
101,0.3468171012040459,-0.20209834734161103,-1.1305174297854546,0.11402569897175048,-0.24215919430522054,0.6864928338229039,0.1472572050108772
102,0.5642667997585257,-0.2316410556979774,-1.3129814789733738,-0.4898048837533349,-0.24176264834027736,0.3231482694993352,-0.5926411332762955
103,0.4752137400618246,0.27308902265274115,-0.6119957936995944,-1.119393327397972,-0.741408835769941,0.24464506257632235,-0.7775267402205793
104,0.3468171012040459,-0.38978343113916375,-0.7200869344535823,-1.4685995813124095,-0.5514159866336074,-0.6769086628990687,-0.6456919926648831
105,0.4224827724521058,-0.27830168756579526,-1.3129814789733738,-0.8441654677557509,-0.7368645754863788,-0.38564065326228786,0.14274683023662002
106,0.8883093448377877,-0.27830168756579526,-1.1305174297854546,0.0062706849270221365,-0.38982013609398264,-0.5656077893648036,0.24240972449390844
107,0.7765277585872264,0.38437476577437274,-0.842694365194144,-0.1013581688030617,-0.38163183062248923,-0.753390345948916,-0.2731238077420957
108,0.5120605851503511,-0.20209834734161103,-1.1305174297854546,-1.0400794640300492,-0.5589405373691029,-0.8479025873247747,-0.6526756518291906
109,0.40744159301214816,0.38437476577437274,-0.25231085193165653,-0.17262640051864422,-0.3733811543354005,-1.0215955197166238,0.370647198659185
110,0.4459191404420153,-0.20209834734161103,-0.842694365194144,-0.5492027940024757,-0.2194712663440949,-0.8538366470076407,-0.014882664654681832
111,0.8074289049225601,-0.05271629197282185,-0.6119957936995944,-0.21163672009126996,-0.3162824374136022,0.07784091309721747,-0.343471552742519
112,0.35883340680587744,0.026348991391809306,-1.3129814789733738,-0.774615433682639,-0.7149634636589233,0.7377086783914183,-0.6965221081233963
113,0.8661892521534974,-0.20209834734161103,-1.3129814789733738,-1.3665501803580904,-0.4152265184346679,-0.5223018627006465,-0.0016916596425562986
114,0.39520352327432046,0.07912030015842841,-0.6119957936995944,-0.10195014109556771,-0.6773803032019539,-0.7438242337177491,-0.3955853873895285
115,0.37090175128909675,0.27308902265274115,-0.5034973903918751,-1.5468430995299411,-0.8123261455309592,-0.32830830488163865,-0.7018484811164782
116,0.4459191404420153,-0.10936510116177123,-1.1305174297854546,-0.2556966627694995,-0.25624777200252097,0.24967052094144734,0.19489314488259862
117,0.3468171012040459,-0.27830168756579526,-1.1305174297854546,-0.11582186059930427,-0.43634819359036064,-0.6029122940702916,-0.2873360075398395
118,0.39520352327432046,0.05397264705241303,-0.842694365194144,-0.6034643810547945,-0.6847240172710252,-0.5848801515051415,-0.6427223198203528
119,0.4864803604206456,0.11820414480337647,-0.842694365194144,-1.616214049595584,-0.5409640002598961,-0.19407241345843465,-0.19801417341778482
120,0.5278584320484618,0.22134370153416588,-0.6119957936995944,-0.16814991960422268,-0.2123878319312249,0.18018584698317375,-0.24854220160855262
121,1.0465757410306638,-0.030114199911264863,-1.5500849779020585,-1.5805374511050188,-0.2501728988207919,-1.400879741630005,-0.16074191226757398
122,0.4864803604206456,0.16891199278645552,-0.5034973903918751,-1.535390992922597,-0.38358101304585024,0.5649159839087722,-0.23137084014758005
123,0.6363865203698571,-0.16763953501309753,-0.6119957936995944,-1.3839015679567908,-0.7160579260053631,-1.0923183341457638,-0.24827317186371572
124,1.0887225007402812,-0.07912030015842841,-1.3129814789733738,0.03136907113860402,-0.35753575482415156,-1.495788974220443,-0.3269144671677192
125,0.5510759931392373,-0.0025091400448744995,-1.3129814789733738,-0.06976689360634054,-0.3098633617870466,0.23166131237183743,0.031362732287203064
126,0.9108728690353499,-0.3534865321372101,-0.9714357539091456,-0.40067432031922995,-0.7454455231430022,-0.7853102567569142,0.1654102209965799
127,0.500651207993653,-0.05271629197282185,-1.5500849779020585,-0.8735167918103219,-0.2445553691058527,-0.7445262502495726,0.15122537113948187
128,0.5394308637341482,-0.07912030015842841,-0.5034973903918751,-0.605911777987714,-0.5313085952496315,-1.37165791686049,-0.451520087610048
129,0.72987684762963,0.07912030015842841,-0.7200869344535823,0.005033561519665085,-0.5019880385195834,0.2116383213905239,0.3544697048055567
130,0.72987684762963,-0.5163562651199474,-0.25231085193165653,-0.8834526658203876,-0.5266824611740807,-0.35867203388630986,-0.6235815246814036
131,0.37090175128909675,-0.2316410556979774,-0.842694365194144,-1.4587750159619408,-0.8049272764823936,0.29969213295176117,-0.09189441876137085
132,0.6627237321480087,0.22134370153416588,-0.25231085193165653,-0.7176701594589943,-0.3316034565701469,0.10152730045625509,-0.6795485786443352
133,0.3789773215364033,-0.5163562651199474,-0.41016940620520764,-0.6228810009965167,-0.5876133146165783,-1.177489804363271,-0.7215616991784786
134,0.32822341801540306,-0.1359106806464805,-0.5034973903918751,-0.18672467587801442,-0.4239001755883263,0.2811760173351058,-0.16445601514503733
135,1.0082940609516682,-0.20209834734161103,-0.6119957936995944,0.04785594042528187,-0.20834979720752486,0.15015901178806784,0.30106778423228897
136,0.500651207993653,0.16891199278645552,-0.9714357539091456,-1.243005124296506,-0.5728123991070898,-1.1386077253201705,-0.7710888485633393
137,0.7071400016217955,0.11820414480337647,-0.6119957936995944,-0.8697959661876689,-0.6976799081041595,0.5246525551353624,0.3925048817482388
138,1.0082940609516682,-0.5163562651199474,-0.9714357539091456,-0.43072729929545756,-0.19880924666725788,-0.25079796131412896,-0.06636547041128796
139,0.5120605851503511,0.22134370153416588,-0.9714357539091456,-1.3388120485290547,-0.20259418282871033,-0.5076612428620327,-0.01638185331855865
140,1.0465757410306638,0.16891199278645552,-1.1305174297854546,-0.36763591418607705,-0.22343081986043753,-0.27464055745797633,-0.4334231116716648
141,0.32822341801540306,-0.20209834734161103,-0.41016940620520764,-0.22289370629279584,-0.2580748661814491,-1.0763966907174545,-0.28604500139621614
142,0.4864803604206456,-0.07912030015842841,-1.1305174297854546,-0.8625262230924197,-0.6733457969230896,0.010393144721094935,-0.510649610000985
143,0.7765277585872264,0.38437476577437274,-1.1305174297854546,-0.056466779668755275,-0.7550429532508949,-0.6564094696336371,0.13991427590520894
144,0.43210422284237443,-0.0025091400448744995,-0.41016940620520764,-0.7782057948001511,-0.22671727487843343,0.5214398502776889,0.2729960834840856
145,0.9694267073728421,-0.1359106806464805,-0.5034973903918751,-1.016042467981777,-0.28929930410870075,0.11718184191926374,-0.6112227844044742
146,0.3468171012040459,0.38437476577437274,-1.5500849779020585,-0.19567708871743478,-0.29738446062270013,-0.23633811570194294,-0.0849369036260032
147,0.4864803604206456,0.27308902265274115,-0.9714357539091456,-1.1104525097270912,-0.7813510405882343,0.4138824401916244,0.36019543889349215
148,0.4864803604206456,-0.2316410556979774,-0.41016940620520764,0.08445645113343042,-0.5879517434019248,-0.155741711565458,0.0922313848152876
149,0.37090175128909675,-0.2316410556979774,-1.1305174297854546,-1.271498485727644,-0.4280115460378072,0.5313069089669079,-0.424253002949986
150,1.0465757410306638,-0.47240654071462673,-0.7200869344535823,-1.0169650946593274,-0.43342378076298876,0.3426467808544228,-0.269543853894861
151,0.5278584320484618,-0.47240654071462673,-0.41016940620520764,-0.2339927440950216,-0.7701818273206418,0.3071650398592245,-0.1549350904747675
152,0.72987684762963,0.38437476577437274,-0.41016940620520764,-1.0617965736257846,-0.47864164394821396,0.028939387821256306,-0.7391792487836791
153,0.32822341801540306,-0.38978343113916375,-1.1305174297854546,-1.4826616249750413,-0.463876047481795,0.08173066772848454,-0.29257241081890095
154,0.9108728690353499,0.07912030015842841,-1.1305174297854546,-0.531807268909162,-0.5944963104845054,-0.8183757707766564,0.2921703628008191
155,0.9416998217386928,-0.38978343113916375,-0.5034973903918751,-1.144983037571826,-0.6248753921964374,-1.061878363015562,0.12197314615370988
156,0.6627237321480087,-0.20209834734161103,-0.6119957936995944,-0.830183452336645,-0.5862483593408262,-0.8574787156193425,0.2905318946204755
157,0.5278584320484618,0.27308902265274115,-0.842694365194144,-0.663020779159561,-0.7753183526697783,-0.9574684029867347,0.13809485534060087
158,0.39520352327432046,-0.20209834734161103,-0.7200869344535823,-1.3163729088305813,-0.28686988646750555,0.4330433808535773,-0.23399981570794381
159,0.37090175128909675,-0.5163562651199474,-1.3129814789733738,-0.8115364482179105,-0.4331566672502271,-0.22919987252971963,-0.20352095022013256
160,0.5510759931392373,-0.16763953501309753,-0.7200869344535823,-0.4280084374284496,-0.7090213723471741,-1.0941093441637957,-0.1278652678663001
161,0.4668032636545882,0.38437476577437274,-0.25231085193165653,-1.4566693564847837,-0.28611005341387546,-0.9922110727967544,-0.15977451075512403
162,0.40744159301214816,-0.0025091400448744995,-0.33485066710560996,-0.49961865750993245,-0.6190112267524371,-1.3780007916837271,-0.6670116839244611
163,0.7071400016217955,-0.47240654071462673,-0.33485066710560996,0.22116556994862369,-0.2262570134611161,-0.9681816921137014,-0.36571531416198905
164,0.5120605851503511,-0.07912030015842841,-0.9714357539091456,-1.2702075123999919,-0.269026658913175,-0.9875026474310649,-0.20818308910850955
165,0.500651207993653,0.05397264705241303,-0.9714357539091456,-0.997912190894249,-0.7019037641169527,0.6059323146761666,0.18518678191866816
166,0.584983876018925,-0.16763953501309753,-0.41016940620520764,-1.2607397961158266,-0.3255629151231193,-0.34243454676223883,-0.19805654744035497
167,0.4752137400618246,-0.16763953501309753,-0.6119957936995944,-0.25709587688886926,-0.2170471984081142,0.2956301698284305,0.035706589429462754
168,0.45842567858476513,-0.5163562651199474,-0.33485066710560996,-0.7748386041964858,-0.700482670859052,-0.8957149299847224,-0.5493953631767033
169,0.9694267073728421,0.07912030015842841,-0.5034973903918751,0.02716780364308033,-0.6175261238289944,0.7307504504269315,-0.20820844665148575
170,1.0465757410306638,-0.3534865321372101,-0.9714357539091456,-1.2899248003008208,-0.317816539836482,-0.47239110492380604,-0.16599764317685986
171,0.35883340680587744,-0.07912030015842841,-0.7200869344535823,-0.8532114797674106,-0.661403222568085,0.3884073685807595,0.011437068560488546
172,0.7071400016217955,-0.43072729929545744,-1.3129814789733738,-1.0270692329976898,-0.710332424801742,-1.4598752531865358,-0.5571268544971619
173,0.9108728690353499,-0.030114199911264863,-0.842694365194144,-0.5526507379068224,-0.21635936969774855,-0.8152810544005867,0.05629310858007837
174,0.5120605851503511,-0.3534865321372101,-0.33485066710560996,-0.3363478778999003,-0.8003748035507896,0.7934116998431939,-0.6841599565092609
175,0.5278584320484618,0.026348991391809306,-1.1305174297854546,-0.2023862159794205,-0.41701563569195577,-1.0947079430033841,-0.29901913475358594
176,0.4864803604206456,-0.3534865321372101,-0.41016940620520764,-0.7027633711662159,-0.4147781141858503,0.5047528031172314,-0.15744105535039427
177,0.584983876018925,-0.05271629197282185,-0.7200869344535823,-1.6193822443963977,-0.6512870371614641,-1.5818201515422106,0.19578920192785934
178,0.37090175128909675,-0.25490199055947255,-0.6119957936995944,-0.5610619816558515,-0.23330124331041935,-0.9455602418058724,-0.5733271619514059
179,1.0465757410306638,-0.38978343113916375,-0.6119957936995944,-0.6512669988416042,-0.24170714608061758,-0.11810092419578525,-0.5552887147755873
180,0.8074289049225601,0.026348991391809306,-0.25231085193165653,0.09009812000207829,-0.2750130877004591,0.5526447360548369,0.17558311417009234
181,0.4224827724521058,-0.3163303832842014,-0.842694365194144,0.1271336640019524,-0.4013875484462247,0.3185320779057736,0.28956756071257067
182,0.32822341801540306,0.22134370153416588,-0.33485066710560996,-1.4272161090439375,-0.605202698101477,-0.4561673675493592,-0.30760163911157584
183,0.45842567858476513,0.026348991391809306,-0.9714357539091456,-0.12735226835832136,-0.7919046905614439,-0.9614274154389824,-0.27187765679633075
184,0.3468171012040459,0.3268997056244447,-1.1305174297854546,-0.5427935178087859,-0.709004458687234,0.08163558269256195,0.22712354035805762
185,0.7496700441538358,-0.38978343113916375,-1.5500849779020585,-0.1342810757665039,-0.40875211770864245,0.05224920920791756,-0.7414029967449283
186,0.384374765774373,0.38437476577437274,-0.5034973903918751,-0.0588699306035467,-0.23170529015770192,0.25759702044625193,0.31318413893992175
187,0.5394308637341482,-0.43072729929545744,-0.5034973903918751,-0.06870191452887756,-0.513833689506671,-0.14950134671890095,-0.32648464484289574
188,0.5394308637341482,0.27308902265274115,-1.5500849779020585,-0.15047011567177584,-0.34101379246479735,0.15835651913717522,-0.7251778686926059
189,0.8661892521534974,0.38437476577437274,-0.41016940620520764,-1.4246162493761403,-0.24429826513163233,-1.0781687059091747,-0.4715453620193125
190,0.5510759931392373,0.3268997056244447,-1.1305174297854546,-1.0454772931067413,-0.48351727890494317,0.3012252308932349,0.34145038204233524
191,0.839121020439341,0.11820414480337647,-1.5500849779020585,-1.598628892435237,-0.23010399507484053,-0.07917456538816108,-0.25750111958454347
192,0.5120605851503511,-0.0025091400448744995,-0.9714357539091456,0.13023224737407751,-0.23711233110500501,-0.26006482460695896,-0.24627955493504852
193,0.72987684762963,-0.07912030015842841,-0.25231085193165653,-1.4321008733956369,-0.6122311724491176,0.3209677774983884,-0.02508246310947825
194,0.45842567858476513,0.38437476577437274,-0.5034973903918751,0.11038167444241337,-0.7042255017822967,-0.3281749702766861,-0.1849718656645679
195,0.8074289049225601,0.22134370153416588,-0.33485066710560996,-1.3454929444195214,-0.2273853662380349,-0.3852541497151933,-0.21566160751637686
196,0.40744159301214816,-0.5163562651199474,-0.5034973903918751,-0.5522175197337591,-0.5174337651005175,-0.0673103870243154,0.3518706355071721
197,0.32822341801540306,0.07912030015842841,-0.842694365194144,-1.4048987248408848,-0.5645489333945592,-0.016444609863057028,-0.4611842552168178
198,0.6363865203698571,0.27308902265274115,-0.41016940620520764,-1.154576066721233,-0.696806811342452,-0.07231810250719352,-0.6418217780469784
199,0.6363865203698571,0.22134370153416588,-0.842694365194144,0.03690925119909633,-0.25503971696848776,0.6207105167136999,0.08117963802284527
200,0.12705243342112585,0.8161498870226594,1.1448959732150612,-1.8663666340521683,-1.9598962347388698,1.3582960573041944,-0.1497784785376786
201,-0.5745945104459379,0.8161498870226594,1.2924648930969886,-1.3290945785918251,-1.9437501056685127,0.668871739766798,-0.24473611158744774
202,0.07786186080682236,0.27308902265274115,1.3219458408567006,-1.6485351722195558,-2.2719268467492846,-0.6457342074630055,-0.535857702609611
